ad_id,ad_url,ad_type,regions,advertiser_id,advertiser_name,ad_campaigns_list,date_range_start,date_range_end,num_of_days,impressions,spend_usd,first_served_timestamp,last_served_timestamp,age_targeting,gender_targeting,geo_targeting_included,geo_targeting_excluded,spend_range_min_usd,spend_range_max_usd,spend_range_min_eur,spend_range_max_eur,spend_range_min_inr,spend_range_max_inr,spend_range_min_bgn,spend_range_max_bgn,spend_range_min_hrk,spend_range_max_hrk,spend_range_min_czk,spend_range_max_czk,spend_range_min_dkk,spend_range_max_dkk,spend_range_min_huf,spend_range_max_huf,spend_range_min_pln,spend_range_max_pln,spend_range_min_ron,spend_range_max_ron,spend_range_min_sek,spend_range_max_sek,spend_range_min_gbp,spend_range_max_gbp,spend_range_min_nzd,spend_range_max_nzd
CR387199273193701376,https://transparencyreport.google.com/political-ads/library/advertiser/AR98010741377859584/creative/CR387199273193701376,Image,"CZ, EU",AR98010741377859584,Česká Pirátská strana,,2020-10-03,2020-10-04,2,≤ 10k,,2020-10-03 17:00:00 UTC,2020-10-04 17:00:00 UTC,Not targeted,Not targeted,Plzen,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR525731690979524608,https://transparencyreport.google.com/political-ads/library/advertiser/AR98010741377859584/creative/CR525731690979524608,Image,"CZ, EU",AR98010741377859584,Česká Pirátská strana,,2020-09-02,2020-09-28,25,≤ 10k,,2020-09-02 22:15:00 UTC,2020-09-28 12:45:00 UTC,Not targeted,Not targeted,Pardubice Region,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR529250128188407808,https://transparencyreport.google.com/political-ads/library/advertiser/AR98010741377859584/creative/CR529250128188407808,Image,"CZ, EU",AR98010741377859584,Česká Pirátská strana,,2020-09-02,2020-09-29,28,10k-100k,,2020-09-02 11:30:00 UTC,2020-09-29 10:45:00 UTC,Not targeted,Not targeted,Pardubice Region,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR77381910375956480,https://transparencyreport.google.com/political-ads/library/advertiser/AR98010741377859584/creative/CR77381910375956480,Image,"CZ, EU",AR98010741377859584,Česká Pirátská strana,,2020-10-13,2020-10-14,2,≤ 10k,,2020-10-13 13:30:00 UTC,2020-10-14 08:45:00 UTC,Not targeted,Not targeted,Plzen,Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR477186122309435392,https://transparencyreport.google.com/political-ads/library/advertiser/AR190231179645943808/creative/CR477186122309435392,Image,"CZ, EU",AR190231179645943808,Svobodní,,2019-05-17,2019-05-21,5,≤ 10k,,2019-05-17 07:00:00 UTC,2019-05-21 07:00:00 UTC,Not targeted,Not targeted,Czech Republic,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR555893562672152576,https://transparencyreport.google.com/political-ads/library/advertiser/AR190231179645943808/creative/CR555893562672152576,Text,"CZ, EU",AR190231179645943808,Svobodní,,2019-04-26,2019-05-23,18,≤ 10k,,2019-04-26 07:00:00 UTC,2019-05-24 07:00:00 UTC,18-24,"Male, Female, Unknown gender",Czech Republic,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR26207134525947904,https://transparencyreport.google.com/political-ads/library/advertiser/AR230482101315567616/creative/CR26207134525947904,Text,"CZ, EU",AR230482101315567616,ODS,,2019-05-20,2019-05-20,1,≤ 10k,,2019-05-20 07:00:00 UTC,2019-05-20 07:00:00 UTC,18-24,"Male, Female, Unknown gender",Czech Republic,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR48406892766035968,https://transparencyreport.google.com/political-ads/library/advertiser/AR233353544650981376/creative/CR48406892766035968,Image,"CZ, EU",AR233353544650981376,RPSC ideas s.r.o.,,2020-07-18,2020-10-01,62,≤ 10k,,2020-07-18 15:45:00 UTC,2020-10-01 17:00:00 UTC,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age",Not targeted,Olomouc Region,Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR34532705290944512,https://transparencyreport.google.com/political-ads/library/advertiser/AR268709096956362752/creative/CR34532705290944512,Image,"CZ, EU",AR268709096956362752,TOP 09,,2020-06-23,2020-07-08,16,≤ 10k,,2020-06-23 22:00:00 UTC,2020-07-08 22:15:00 UTC,Not targeted,Not targeted,Ceska Lipa,Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR121834134694789120,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR121834134694789120,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-04-25,2019-05-09,15,10k-100k,,2019-04-25 07:00:00 UTC,2019-05-09 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR122243977654042624,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR122243977654042624,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-05-09,2019-05-22,14,10k-100k,,2019-05-09 07:00:00 UTC,2019-05-22 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR270347369281748992,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR270347369281748992,Text,"CZ, EU",AR312619193323225088,HLAS,,2019-04-06,2019-04-29,12,≤ 10k,,2019-04-06 07:00:00 UTC,2019-04-29 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR32559013199609856,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR32559013199609856,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-05-09,2019-05-18,8,≤ 10k,,2019-05-09 07:00:00 UTC,2019-05-19 07:00:00 UTC,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender","South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR39784178983632896,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR39784178983632896,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-04-25,2019-05-09,13,≤ 10k,,2019-04-25 07:00:00 UTC,2019-05-09 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR421604984891637760,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR421604984891637760,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-04-25,2019-05-09,15,10k-100k,,2019-04-25 07:00:00 UTC,2019-05-09 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR448169185818705920,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR448169185818705920,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-04-25,2019-05-05,8,≤ 10k,,2019-04-25 07:00:00 UTC,2019-05-05 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR533315366273679360,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR533315366273679360,Text,"CZ, EU",AR312619193323225088,HLAS,,2019-04-04,2019-05-22,29,≤ 10k,,2019-04-04 07:00:00 UTC,2019-05-22 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR73726927566798848,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR73726927566798848,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-05-19,2019-05-22,4,≤ 10k,,2019-05-19 07:00:00 UTC,2019-05-22 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR77770931333758976,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR77770931333758976,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-05-09,2019-05-19,11,≤ 10k,,2019-05-09 07:00:00 UTC,2019-05-19 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR87624754541887488,https://transparencyreport.google.com/political-ads/library/advertiser/AR312619193323225088/creative/CR87624754541887488,Image,"CZ, EU",AR312619193323225088,HLAS,,2019-05-18,2019-05-21,2,≤ 10k,,2019-05-18 07:00:00 UTC,2019-05-21 07:00:00 UTC,Not targeted,Not targeted,"South Bohemian Region, South Moravian Region, Central Bohemian Region, Hradec Kralove Region, Karlovy Vary Region, Liberec Region, Moravian-Silesian Region, Olomouc Region, Pardubice Region, Plzen Region, Prague, Usti nad Labem Region, Vysocina Region, Zlin Region",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR480591790856994816,https://transparencyreport.google.com/political-ads/library/advertiser/AR410606776237424640/creative/CR480591790856994816,Image,"CZ, EU",AR410606776237424640,Strana soukromníků České republiky,,2020-10-04,2020-10-10,7,10k-100k,,2020-10-05 07:00:00 UTC,2020-10-10 12:15:00 UTC,Not targeted,Not targeted,"Kunovice, Uherske Hradiste, Knezpole, Veseli nad Moravou, Dolni Nemci,Zlin Region,Czechia, Ostrozska Nova Ves,Zlin Region,Czechia",Slovakia,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR103408724994949120,https://transparencyreport.google.com/political-ads/library/advertiser/AR469148211274055680/creative/CR103408724994949120,Image,"CZ, EU",AR469148211274055680,JsmePRO!,,2020-09-27,2020-10-01,5,10k-100k,,2020-09-28 03:15:00 UTC,2020-10-01 12:45:00 UTC,Not targeted,Not targeted,Decin,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR433057154409168896,https://transparencyreport.google.com/political-ads/library/advertiser/AR469148211274055680/creative/CR433057154409168896,Image,"CZ, EU",AR469148211274055680,JsmePRO!,,2020-09-07,2020-09-16,8,≤ 10k,,2020-09-07 21:15:00 UTC,2020-09-16 12:15:00 UTC,Not targeted,Not targeted,Usti nad Labem Region,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR54849343710035968,https://transparencyreport.google.com/political-ads/library/advertiser/AR469148211274055680/creative/CR54849343710035968,Image,"CZ, EU",AR469148211274055680,JsmePRO!,,2020-09-07,2020-09-08,2,≤ 10k,,2020-09-07 20:15:00 UTC,2020-09-09 05:30:00 UTC,Not targeted,Not targeted,Usti nad Labem Region,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR126461910416621568,https://transparencyreport.google.com/political-ads/library/advertiser/AR48624596068335616/creative/CR126461910416621568,Image,"CZ, EU",AR48624596068335616,PRodukujeme s.r.o.,,2020-10-06,2020-10-10,5,≤ 10k,,2020-10-06 11:45:00 UTC,2020-10-10 11:30:00 UTC,Not targeted,Not targeted,"Znojmo, Hrusovany nad Jevisovkou, Moravsky Krumlov,South Moravian Region,Czechia",Austria,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR230603253753053184,https://transparencyreport.google.com/political-ads/library/advertiser/AR48624596068335616/creative/CR230603253753053184,Video,"CZ, EU",AR48624596068335616,PRodukujeme s.r.o.,,2020-10-08,2020-10-10,3,≤ 10k,,2020-10-08 13:30:00 UTC,2020-10-10 11:45:00 UTC,Not targeted,Not targeted,"Znojmo, Hrusovany nad Jevisovkou, Moravsky Krumlov,South Moravian Region,Czechia",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR565714056934064128,https://transparencyreport.google.com/political-ads/library/advertiser/AR48624596068335616/creative/CR565714056934064128,Image,"CZ, EU",AR48624596068335616,PRodukujeme s.r.o.,,2020-10-05,2020-10-10,6,≤ 10k,,2020-10-06 03:15:00 UTC,2020-10-10 11:45:00 UTC,Not targeted,Not targeted,"Znojmo, Hrusovany nad Jevisovkou, Moravsky Krumlov,South Moravian Region,Czechia",Austria,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR99919424844201984,https://transparencyreport.google.com/political-ads/library/advertiser/AR48624596068335616/creative/CR99919424844201984,Image,"CZ, EU",AR48624596068335616,PRodukujeme s.r.o.,,2020-08-26,2020-09-11,17,≤ 10k,,2020-08-26 09:00:00 UTC,2020-09-11 10:00:00 UTC,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age",Not targeted,"Znojmo, Hrusovany nad Jevisovkou, Moravsky Krumlov,South Moravian Region,Czechia",Austria,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR129127229681565696,https://transparencyreport.google.com/political-ads/library/advertiser/AR492577704550334464/creative/CR129127229681565696,Video,"CZ, EU",AR492577704550334464,Občanská demokratická strana,,2021-04-16,2021-05-16,3,≤ 10k,,2021-04-15 22:00:00 UTC,2021-05-16 22:00:00 UTC,Not targeted,Not targeted,Czech Republic,"Slovakia, United Kingdom, United States",0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR178653803241799680,https://transparencyreport.google.com/political-ads/library/advertiser/AR492577704550334464/creative/CR178653803241799680,Image,"CZ, EU",AR492577704550334464,Občanská demokratická strana,,2020-09-21,2020-09-28,7,≤ 10k,,2020-09-21 16:45:00 UTC,2020-09-28 11:30:00 UTC,Not targeted,Not targeted,Zlin,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR227656837468520448,https://transparencyreport.google.com/political-ads/library/advertiser/AR492577704550334464/creative/CR227656837468520448,Image,"CZ, EU",AR492577704550334464,Občanská demokratická strana,,2020-09-22,2020-09-27,3,≤ 10k,,2020-09-22 16:00:00 UTC,2020-09-27 21:00:00 UTC,Not targeted,Not targeted,Zlin Region,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR347584968756559872,https://transparencyreport.google.com/political-ads/library/advertiser/AR492577704550334464/creative/CR347584968756559872,Image,"CZ, EU",AR492577704550334464,Občanská demokratická strana,,2020-09-28,2020-10-01,4,≤ 10k,,2020-09-28 19:30:00 UTC,2020-10-01 13:30:00 UTC,Not targeted,Not targeted,Zlin Region,Not targeted,0,100,0,50,250,2500,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR35796456468119552,https://transparencyreport.google.com/political-ads/library/advertiser/AR492577704550334464/creative/CR35796456468119552,Image,"CZ, EU",AR492577704550334464,Občanská demokratická strana,,2020-09-22,2020-09-22,1,≤ 10k,,2020-09-22 16:30:00 UTC,2020-09-22 21:00:00 UTC,Not targeted,Not targeted,Zlin,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR362238160219930624,https://transparencyreport.google.com/political-ads/library/advertiser/AR492577704550334464/creative/CR362238160219930624,Image,"CZ, EU",AR492577704550334464,Občanská demokratická strana,,2020-09-30,2020-10-01,2,≤ 10k,,2020-09-30 12:00:00 UTC,2020-10-01 19:15:00 UTC,Not targeted,Not targeted,Kromeriz,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR431482104002379776,https://transparencyreport.google.com/political-ads/library/advertiser/AR492577704550334464/creative/CR431482104002379776,Image,"CZ, EU",AR492577704550334464,Občanská demokratická strana,,2020-09-28,2020-10-01,4,≤ 10k,,2020-09-28 21:30:00 UTC,2020-10-01 15:15:00 UTC,Not targeted,Not targeted,Uherske Hradiste,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR252448144615276544,https://transparencyreport.google.com/political-ads/library/advertiser/AR522320249995919360/creative/CR252448144615276544,Image,"CZ, EU",AR522320249995919360,Flamesite s.r.o.,,2019-05-03,2019-05-16,3,≤ 10k,,2019-05-03 07:00:00 UTC,2019-05-16 07:00:00 UTC,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",Prague,Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
CR110711234550038528,https://transparencyreport.google.com/political-ads/library/advertiser/AR534745624742985728/creative/CR110711234550038528,Video,"CZ, EU",AR534745624742985728,Svoboda a přímá demokracie (SPD),,2021-06-08,2021-06-09,2,≤ 10k,,2021-06-08 11:45:00 UTC,2021-06-09 19:30:00 UTC,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",Czech Republic,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR155986958718337024,https://transparencyreport.google.com/political-ads/library/advertiser/AR534745624742985728/creative/CR155986958718337024,Video,"CZ, EU",AR534745624742985728,Svoboda a přímá demokracie (SPD),,2020-06-01,2020-06-02,2,≤ 10k,,2020-06-01 23:45:00 UTC,2020-06-02 22:00:00 UTC,Not targeted,Not targeted,Czech Republic,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR190670640699670528,https://transparencyreport.google.com/political-ads/library/advertiser/AR534745624742985728/creative/CR190670640699670528,Video,"CZ, EU",AR534745624742985728,Svoboda a přímá demokracie (SPD),,2020-12-02,2020-12-03,2,≤ 10k,,2020-12-02 10:30:00 UTC,2020-12-03 21:15:00 UTC,Not targeted,Not targeted,Czech Republic,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR200546557219569664,https://transparencyreport.google.com/political-ads/library/advertiser/AR534745624742985728/creative/CR200546557219569664,Video,"CZ, EU",AR534745624742985728,Svoboda a přímá demokracie (SPD),,2021-02-21,2021-02-22,2,≤ 10k,,2021-02-21 16:45:00 UTC,2021-02-22 23:00:00 UTC,Not targeted,Not targeted,Czech Republic,Not targeted,0,100,0,50,250,2500,25,250,100,1500,0,1000,0,500,0,7500,0,100,75,750,0,750,0,50,0,200
CR436081910897180672,https://transparencyreport.google.com/political-ads/library/advertiser/AR534745624742985728/creative/CR436081910897180672,Text,"CZ, EU",AR534745624742985728,Svoboda a přímá demokracie (SPD),,2020-09-02,2020-09-06,4,≤ 10k,,2020-09-02 18:00:00 UTC,2020-09-06 16:30:00 UTC,Not targeted,Not targeted,"Czech Republic, Zlin Region, Prerov, Lipnik nad Becvou, Veseli nad Moravou, Kojetin,Olomouc Region,Czechia",Not targeted,0,100,0,50,0,250,0,25,0,100,0,1000,0,500,0,7500,0,100,0,75,0,750,0,50,0,200
